student_id,school_id
2024536,1063
2024537,1072
2024538,1079
2024539,1019
2024540,1067
2024541,1072
2024542,1027
2024543,1025
2024544,1047
2024545,1031
2024546,1016
2024547,1012
2024548,1005
2024549,1057
2024550,1047
2024551,1086
2024552,1002
2024553,1080
2024554,1023
2024555,1078
2024556,1055
2024557,1078
2024558,1062
2024559,1086
2024560,1008
2024561,1019
2024562,1067
2024563,1034
2024564,1032
2024565,1086
2024566,1015
2024567,1007
2024568,1022
2024569,1024
2024570,1085
2024571,1047
2024572,1042
2024573,1034
2024574,1047
2024575,1012
2024576,1031
2024577,1059
2024578,1086
2024579,1015
2024580,1003
2024581,1069
2024582,1086
2024583,1008
2024584,1057
2024585,1039
2024586,1062
2024587,1068
2024588,1024
2024589,1062
2024590,1035
2024591,1069
2024592,1010
2024593,1058
2024594,1026
2024595,1028
2024596,1020
2024597,1031
2024598,1014
2024599,1054
2024600,1087
2024601,1067
2024602,1023
2024603,1063
2024604,1056
2024605,1016
2024606,1040
2024607,1006
2024608,1018
2024609,1072
2024610,1068
2024611,1017
2024612,1012
2024613,1014
2024614,1086
2024615,1047
2024616,1090
2024617,1021
2024618,1041
2024619,1029
2024620,1069
2024621,1006
2024622,1024
2024623,1056
2024624,1016
2024625,1032
2024626,1066
2024627,1016
2024628,1024
2024629,1005
2024630,1031
2024631,1032
2024632,1045
2024633,1031
2024634,1061
2024635,1018
2024636,1020
2024637,1004
2024638,1033
2024639,1077
2024640,1047
2024641,1078
2024642,1034
2024643,1012
2024644,1033
2024645,1074
2024646,1047
2024647,1007
2024648,1015
2024649,1032
2024650,1059
2024651,1016
2024652,1071
2024653,1014
2024654,1016
2024655,1040
2024656,1031
2024657,1037
2024658,1031
2024659,1027
2024660,1021
2024661,1056
2024662,1037
2024663,1024
2024664,1044
2024665,1075
2024666,1039
2024667,1073
2024668,1080
2024669,1033
2024670,1006
2024671,1062
2024672,1062
2024673,1017
2024674,1008
2024675,1034
2024676,1012
2024677,1075
2024678,1078
2024679,1030
2024680,1039
2024681,1084
2024682,1026
2024683,1037
2024684,1051
2024685,1067
2024686,1012
2024687,1010
2024688,1053
2024689,1084
2024690,1009
2024691,1037
2024692,1067
2024693,1029
2024694,1014
2024695,1024
2024696,1037
2024697,1006
2024698,1043
2024699,1028
2024700,1054
2024701,1005
2024702,1075
2024703,1046
2024704,1005
2024705,1046
2024706,1039
2024707,1065
2024708,1065
2024709,1079
2024710,1080
2024711,1016
2024712,1030
2024713,1061
2024714,1008
2024715,1014
2024716,1013
2024717,1072
2024718,1060
2024719,1060
2024720,1042
2024721,1035
2024722,1046
2024723,1045
2024724,1052
2024725,1024
2024726,1090
2024727,1012
2024728,1028
2024729,1068
2024730,1030
2024731,1051
2024732,1028
2024733,1069
2024734,1036
2024735,1075
2024736,1070
2024737,1040
2024738,1005
2024739,1075
2024740,1022
2024741,1061
2024742,1003
2024743,1045
2024744,1026
2024745,1071
2024746,1088
2024747,1072
2024748,1060
2024749,1069
2024750,1069
2024751,1018
2024752,1086
2024753,1029
2024754,1032
2024755,1090
2024756,1023
2024757,1035
2024758,1040
2024759,1075
2024760,1041
2024761,1037
2024762,1078
2024763,1090
2024764,1086
2024765,1003
2024766,1058
2024767,1016
2024768,1024
2024769,1052
2024770,1080
2024771,1005
2024772,1077
2024773,1069
2024774,1066
2024775,1066
2024776,1090
2024777,1013
2024778,1090
2024779,1033
2024780,1035
2024781,1068
2024782,1006
2024783,1056
2024784,1005
2024785,1087
2024786,1014
2024787,1015
2024788,1066
2024789,1031
2024790,1016
2024791,1032
2024792,1030
2024793,1020
2024794,1068
2024795,1026
2024796,1031
2024797,1046
2024798,1027
2024799,1077
2024800,1063
2024801,1060
2024802,1075
2024803,1045
2024804,1018
2024805,1060
2024806,1040
2024807,1080
2024808,1056
2024809,1073
2024810,1038
2024811,1031
2024812,1018
2024813,1067
2024814,1033
2024815,1016
2024816,1044
2024817,1066
2024818,1028
2024819,1074
2024820,1069
2024821,1055
2024822,1014
2024823,1031
2024824,1078
2024825,1006
2024826,1074
2024827,1024
2024828,1045
2024829,1012
2024830,1032
2024831,1010
2024832,1076
2024833,1021
2024834,1086
2024835,1020
2024836,1090
2024837,1033
2024838,1072
2024839,1006
2024840,1005
2024841,1064
2024842,1029
2024843,1028
2024844,1060
2024845,1071
2024846,1072
2024847,1066
2024848,1084
2024849,1059
2024850,1090
2024851,1057
2024852,1059
2024853,1067
2024854,1084
2024855,1029
2024856,1001
2024857,1031
2024858,1028
2024859,1080
2024860,1028
2024861,1062
2024862,1026
2024863,1086
2024864,1067
2024865,1031
2024866,1063
2024867,1021
2024868,1066
2024869,1065
2024870,1052
2024871,1020
2024872,1012
2024873,1078
2024874,1089
2024875,1014
2024876,1087
2024877,1060
2024878,1088
2024879,1012
2024880,1012
2024881,1059
2024882,1025
2024883,1066
2024884,1050
2024885,1014
2024886,1032
2024887,1090
2024888,1060
2024889,1090
2024890,1072
2024891,1075
2024892,1008
2024893,1004
2024894,1057
2024895,1040
2024896,1079
2024897,1072
2024898,1005
2024899,1060
2024900,1035
2024901,1065
2024902,1090
2024903,1005
2024904,1006
2024905,1069
2024906,1033
2024907,1075
2024908,1019
2024909,1077
2024910,1062
2024911,1014
2024912,1015
2024913,1062
2024914,1075
2024915,1045
2024916,1059
2024917,1066
2024918,1031
2024919,1077
2024920,1031
2024921,1070
2024922,1024
2024923,1033
2024924,1046
2024925,1015
2024926,1084
2024927,1015
2024928,1075
2024929,1028
2024930,1077
2024931,1089
2024932,1026
2024933,1037
2024934,1033
2024935,1077
2024936,1005
2024937,1078
2024938,1077
2024939,1012
2024940,1029
2024941,1042
2024942,1045
2024943,1014
2024944,1039
2024945,1014
2024946,1020
2024947,1028
2024948,1079
2024949,1004
2024950,1033
2024951,1003
2024952,1019
2024953,1057
2024954,1059
2024955,1087
2024956,1069
2024957,1014
2024958,1086
2024959,1014
2024960,1069
2024961,1057
2024962,1072
2024963,1054
2024964,1059
2024965,1053
2024966,1056
2024967,1032
2024968,1007
2024969,1088
2024970,1075
2024971,1003
2024972,1033
2024973,1055
2024974,1085
2024975,1037
2024976,1077
2024977,1078
2024978,1059
2024979,1079
2024980,1073
2024981,1041
2024982,1077
2024983,1074
2024984,1014
2024985,1041
2024986,1080
2024987,1085
2024988,1018
2024989,1009
2024990,1051
2024991,1002
2024992,1015
2024993,1073
2024994,1061
2024995,1067
2024996,1047
2024997,1004
2024998,1067
2024999,1037
2025000,1071
2025001,1067
2025002,1005
2025003,1056
2025004,1013
2025005,1064
2025006,1028
2025007,1049
2025008,1080
2025009,1056
2025010,1069
2025011,1060
2025012,1078
2025013,1040
2025014,1029
2025015,1067
2025016,1052
2025017,1073
2025018,1031
2025019,1012
2025020,1072
2025021,1065
2025022,1007
2025023,1090
2025024,1049
2025025,1060
2025026,1075
2025027,1046
2025028,1060
2025029,1072
2025030,1070
2025031,1071
2025032,1040
2025033,1047
2025034,1018
2025035,1049
2025036,1047
2025037,1044
2025038,1054
2025039,1086
2025040,1024
2025041,1060
2025042,1003
2025043,1035
2025044,1090
2025045,1034
2025046,1008
2025047,1060
2025048,1066
2025049,1084
2025050,1011
2025051,1024
2025052,1077
2025053,1033
2025054,1039
2025055,1031
2025056,1040
2025057,1056
2025058,1090
2025059,1055
2025060,1037
2025061,1012
2025062,1029
2025063,1086
2025064,1049
2025065,1041
2025066,1085
2025067,1086
2025068,1079
2025069,1053
2025070,1066
2025071,1016
2025072,1084
2025073,1056
2025074,1066
2025075,1005
2025076,1076
2025077,1086
2025078,1079
2025079,1060
2025080,1042
2025081,1034
2025082,1001
2025083,1067
2025084,1031
2025085,1001
2025086,1088
2025087,1068
2025088,1004
2025089,1037
2025090,1074
2025091,1067
2025092,1059
2025093,1041
2025094,1028
2025095,1059
2025096,1056
2025097,1034
2025098,1005
2025099,1006
2025100,1005
2025101,1062
2025102,1051
2025103,1063
2025104,1001
2025105,1010
2025106,1008
2025107,1014
2025108,1079
2025109,1047
2025110,1024
2025111,1050
2025112,1069
2025113,1017
2025114,1024
2025115,1045
2025116,1065
2025117,1086
2025118,1013
2025119,1071
2025120,1060
2025121,1055
2025122,1090
2025123,1042
2025124,1067
2025125,1078
2025126,1023
2025127,1034
2025128,1018
2025129,1032
2025130,1018
2025131,1012
2025132,1005
2025133,1085
2025134,1012
2025135,1055
2025136,1009
2025137,1036
2025138,1028
2025139,1032
2025140,1063
2025141,1017
2025142,1024
2025143,1034
2025144,1047
2025145,1048
2025146,1080
2025147,1060
2025148,1037
2025149,1049
2025150,1034
2025151,1024
2025152,1064
2025153,1062
2025154,1084
2025155,1069
2025156,1059
2025157,1027
2025158,1047
2025159,1079
2025160,1026
2025161,1062
2025162,1060
2025163,1018
2025164,1039
2025165,1016
2025166,1032
2025167,1016
2025168,1014
2025169,1004
2025170,1056
2025171,1065
2025172,1065
2025173,1018
2025174,1017
2025175,1031
2025176,1065
2025177,1041
2025178,1004
2025179,1025
2025180,1060
2025181,1029
2025182,1072
2025183,1033
2025184,1075
2025185,1080
2025186,1026
2025187,1017
2025188,1074
2025189,1047
2025190,1077
2025191,1087
2025192,1056
2025193,1008
2025194,1014
2025195,1012
2025196,1046
2025197,1076
2025198,1032
2025199,1024
2025200,1032
2025201,1079
2025202,1069
2025203,1034
2025204,1028
2025205,1047
2025206,1086
2025207,1033
2025208,1049
2025209,1037
2025210,1063
2025211,1025
2025212,1072
2025213,1063
2025214,1001
2025215,1047
2025216,1035
2025217,1008
2025218,1090
2025219,1031
2025220,1024
2025221,1033
2025222,1023
2025223,1068
2025224,1032
2025225,1047
2025226,1072
2025227,1014
2025228,1062
2025229,1025
2025230,1066
2025231,1005
2025232,1089
2025233,1007
2025234,1029
2025235,1033
2025236,1054
2025237,1080
2025238,1078
2025239,1037
2025240,1060
2025241,1016
2025242,1055
2025243,1040
2025244,1064
2025245,1042
2025246,1041
2025247,1024
2025248,1048
2025249,1075
2025250,1010
2025251,1058
2025252,1039
2025253,1076
2025254,1090
2025255,1043
2025256,1029
2025257,1032
2025258,1028
2025259,1055
2025260,1032
2025261,1016
2025262,1015
2025263,1018
2025264,1085
2025265,1072
2025266,1036
2025267,1050
2025268,1012
2025269,1011
2025270,1038
2025271,1060
2025272,1072
2025273,1006
2025274,1033
2025275,1018
2025276,1009
2025277,1024
2025278,1017
2025279,1010
2025280,1087
2025281,1002
2025282,1052
2025283,1084
2025284,1089
2025285,1026
2025286,1067
2025287,1090
2025288,1037
2025289,1057
2025290,1026
2025291,1034
2025292,1008
2025293,1049
2025294,1035
2025295,1012
2025296,1062
2025297,1081
2025298,1037
2025299,1082
2025300,1057
2025301,1061
2025302,1047
2025303,1037
2025304,1071
2025305,1051
2025306,1012
2025307,1031
2025308,1090
2025309,1001
2025310,1038
2025311,1018
2025312,1063
2025313,1047
2025314,1083
2025315,1062
2025316,1045
2025317,1018
2025318,1067
2025319,1019
2025320,1035
2025321,1057
2025322,1010
2025323,1033
2025324,1057
2025325,1003
2025326,1047
2025327,1080
2025328,1067
2025329,1003
2025330,1047
2025331,1060
2025332,1017
2025333,1032
2025334,1008
2025335,1028
2025336,1034
2025337,1014
2025338,1036
2025339,1031
2025340,1046
2025341,1036
2025342,1086
2025343,1010
2025344,1069
2025345,1019
2025346,1012
2025347,1049
2025348,1062
2025349,1034
2025350,1004
2025351,1012
2025352,1078
2025353,1023
2025354,1054
2025355,1008
2025356,1070
2025357,1050
2025358,1031
2025359,1028
2025360,1079
2025361,1057
2025362,1067
2025363,1029
2025364,1063
2025365,1031
2025366,1075
2025367,1075
2025368,1033
2025369,1029
2025370,1030
2025371,1064
2025372,1048
2025373,1079
2025374,1037
2025375,1012
2025376,1065
2025377,1010
2025378,1038
2025379,1012
2025380,1005
2025381,1019
2025382,1038
2025383,1017
2025384,1076
2025385,1058
2025386,1072
2025387,1037
2025388,1072
2025389,1056
2025390,1069
2025391,1022
2025392,1017
2025393,1022
2025394,1072
2025395,1078
2025396,1065
2025397,1068
2025398,1018
2025399,1040
2025400,1043
2025401,1036
2025402,1037
2025403,1075
2025404,1075
2025405,1075
2025406,1040
2025407,1023
2025408,1039
2025409,1028
2025410,1044
2025411,1029
2025412,1033
2025413,1005
2025414,1035
2025415,1087
2025416,1077
2025417,1056
2025418,1008
2025419,1051
2025420,1057
2025421,1033
2025422,1002
2025423,1026
2025424,1052
2025425,1087
2025426,1060
2025427,1059
2025428,1030
2025429,1066
2025430,1007
2025431,1022
2025432,1030
2025433,1073
2025434,1078
2025435,1090
2025436,1090
2025437,1072
2025438,1040
2025439,1078
2025440,1001
2025441,1040
2025442,1060
2025443,1050
2025444,1078
2025445,1049
2025446,1028
2025447,1082
2025448,1002
2025449,1069
2025450,1018
2025451,1028
2025452,1072
2025453,1090
2025454,1065
2025455,1056
2025456,1005
2025457,1006
2025458,1012
2025459,1058
2025460,1060
2025461,1042
2025462,1090
2025463,1047
2025464,1066
2025465,1057
2025466,1006
2025467,1084
2025468,1030
2025469,1030
2025470,1062
2025471,1055
2025472,1014
2025473,1022
2025474,1074
2025475,1033
2025476,1086
2025477,1057
2025478,1050
2025479,1008
2025480,1063
2025481,1028
2025482,1069
2025483,1023
2025484,1059
2025485,1087
2025486,1054
2025487,1060
2025488,1059
2025489,1066
2025490,1040
2025491,1073
2025492,1028
2025493,1005
2025494,1047
2025495,1050
2025496,1023
2025497,1069
2025498,1056
2025499,1031
2025500,1032
2025501,1087
2025502,1062
2025503,1077
2025504,1043
2025505,1085
2025506,1086
2025507,1085
2025508,1037
2025509,1010
2025510,1001
2025511,1005
2025512,1015
2025513,1026
2025514,1012
2025515,1001
2025516,1086
2025517,1049
2025518,1048
2025519,1047
2025520,1033
2025521,1024
2025522,1023
2025523,1052
2025524,1043
2025525,1027
2025526,1067
2025527,1033
2025528,1035
2025529,1024
2025530,1086
2025531,1060
2025532,1014
2025533,1017
2025534,1032
2025535,1075
2025536,1037
2025537,1025
2025538,1005
2025539,1014
2025540,1018
2025541,1034
2025542,1067
2025543,1067
2025544,1051
2025545,1028
2025546,1030
2025547,1009
2025548,1018
2025549,1086
2025550,1007
2025551,1078
2025552,1087
2025553,1035
2025554,1037
2025555,1080
2025556,1003
2025557,1073
2025558,1058
2025559,1056
2025560,1071
2025561,1033
2025562,1054
2025563,1068
2025564,1032
2025565,1060
2025566,1070
2025567,1040
2025568,1004
2025569,1005
2025570,1031
2025571,1067
2025572,1086
2025573,1060
2025574,1008
2025575,1090
2025576,1066
2025577,1025
2025578,1003
2025579,1033
2025580,1026
2025581,1024
2025582,1015
2025583,1017
2025584,1090
2025585,1042
2025586,1033
2025587,1078
2025588,1024
2025589,1057
2025590,1032
2025591,1028
2025592,1016
2025593,1054
2025594,1064
2025595,1005
2025596,1040
2025597,1024
2025598,1025
2025599,1040
2025600,1035
2025601,1078
2025602,1013
2025603,1015
2025604,1045
2025605,1031
2025606,1041
2025607,1051
2025608,1041
2025609,1086
2025610,1090
2025611,1087
2025612,1033
2025613,1037
2025614,1005
2025615,1045
2025616,1031
2025617,1051
2025618,1088
2025619,1003
2025620,1073
2025621,1078
2025622,1031
2025623,1028
2025624,1072
2025625,1051
2025626,1011
2025627,1011
2025628,1051
2025629,1070
2025630,1039
2025631,1033
2025632,1080
2025633,1075
2025634,1001
2025635,1068
2025636,1029
2025637,1028
2025638,1014
2025639,1003
2025640,1047
2025641,1032
2025642,1060
2025643,1033
2025644,1077
2025645,1005
2025646,1077
2025647,1062
2025648,1075
2025649,1090
2025650,1023
2025651,1028
2025652,1069
2025653,1040
2025654,1084
2025655,1037
2025656,1081
2025657,1005
2025658,1024
2025659,1058
2025660,1049
2025661,1056
2025662,1081
2025663,1004
2025664,1030
2025665,1035
2025666,1012
2025667,1024
2025668,1080
2025669,1062
2025670,1065
2025671,1031
2025672,1078
2025673,1042
2025674,1069
2025675,1037
2025676,1082
2025677,1006
2025678,1039
2025679,1014
2025680,1078
2025681,1014
2025682,1079
2025683,1076
2025684,1016
2025685,1077
2025686,1027
2025687,1038
2025688,1063
2025689,1090
2025690,1090
2025691,1029
2025692,1024
2025693,1025
2025694,1036
2025695,1021
2025696,1031
2025697,1058
2025698,1064
2025699,1004
2025700,1034
2025701,1038
2025702,1033
2025703,1075
2025704,1036
2025705,1064
2025706,1062
2025707,1047
2025708,1020
2025709,1019
2025710,1050
2025711,1028
2025712,1086
2025713,1050
2025714,1065
2025715,1032
2025716,1043
2025717,1048
2025718,1029
2025719,1061
2025720,1012
2025721,1037
2025722,1079
2025723,1056
2025724,1005
2025725,1040
2025726,1085
2025727,1047
2025728,1024
2025729,1055
2025730,1061
2025731,1086
2025732,1076
2025733,1087
2025734,1045
2025735,1047
2025736,1040
2025737,1014
2025738,1043
2025739,1032
2025740,1015
2025741,1040
2025742,1032
2025743,1083
2025744,1008
2025745,1026
2025746,1048
2025747,1007
2025748,1076
2025749,1023
2025750,1016
2025751,1015
2025752,1031
2025753,1075
2025754,1084
2025755,1056
2025756,1063
2025757,1084
2025758,1010
2025759,1033
2025760,1005
2025761,1016
2025762,1051
2025763,1047
2025764,1056
2025765,1088
2025766,1089
2025767,1059
2025768,1026
2025769,1036
2025770,1014
2025771,1052
2025772,1023
2025773,1078
2025774,1053
2025775,1007
2025776,1018
2025777,1084
2025778,1040
2025779,1079
2025780,1069
2025781,1037
2025782,1037
2025783,1056
2025784,1061
2025785,1063
2025786,1018
2025787,1040
2025788,1075
2025789,1077
2025790,1077
2025791,1047
2025792,1087
2025793,1014
2025794,1031
2025795,1078
2025796,1052
2025797,1086
2025798,1033
2025799,1018
2025800,1070
2025801,1006
2025802,1033
2025803,1065
2025804,1044
2025805,1081
2025806,1060
2025807,1036
2025808,1069
2025809,1030
2025810,1067
2025811,1004
2025812,1060
2025813,1013
2025814,1048
2025815,1008
2025816,1057
2025817,1004
2025818,1072
2025819,1057
2025820,1081
2025821,1044
2025822,1003
2025823,1072
2025824,1038
2025825,1015
2025826,1015
2025827,1028
2025828,1002
2025829,1068
2025830,1042
2025831,1028
2025832,1089
2025833,1010
2025834,1064
2025835,1031
2025836,1044
2025837,1090
2025838,1028
2025839,1001
2025840,1028
2025841,1031
2025842,1002
2025843,1063
2025844,1011
2025845,1040
2025846,1062
2025847,1067
2025848,1020
2025849,1032
2025850,1003
2025851,1072
2025852,1068
2025853,1071
2025854,1071
2025855,1034
2025856,1078
2025857,1019
2025858,1072
2025859,1064
2025860,1069
2025861,1049
2025862,1024
2025863,1005
2025864,1005
2025865,1018
2025866,1041
2025867,1067
2025868,1052
2025869,1081
2025870,1052
2025871,1068
2025872,1079
2025873,1060
2025874,1033
2025875,1035
2025876,1032
2025877,1054
2025878,1048
2025879,1057
2025880,1042
2025881,1012
2025882,1009
2025883,1061
2025884,1038
2025885,1090
2025886,1005
2025887,1021
2025888,1051
2025889,1090
2025890,1072
2025891,1023
2025892,1005
2025893,1018
2025894,1040
2025895,1084
2025896,1030
2025897,1011
2025898,1034
2025899,1057
2025900,1076
2025901,1004
2025902,1063
2025903,1056
2025904,1074
2025905,1076
2025906,1012
2025907,1003
2025908,1001
2025909,1049
2025910,1076
2025911,1030
2025912,1078
2025913,1070
2025914,1080
2025915,1039
2025916,1017
2025917,1024
2025918,1078
2025919,1020
2025920,1049
2025921,1014
2025922,1016
2025923,1048
2025924,1040
2025925,1074
2025926,1015
2025927,1014
2025928,1052
2025929,1004
2025930,1067
2025931,1075
2025932,1007
2025933,1007
2025934,1075
2025935,1063
2025936,1017
2025937,1077
2025938,1014
2025939,1059
2025940,1023
2025941,1025
2025942,1002
2025943,1020
2025944,1087
2025945,1014
2025946,1086
2025947,1060
2025948,1026
2025949,1005
2025950,1024
2025951,1034
2025952,1071
2025953,1071
2025954,1051
2025955,1029
2025956,1071
2025957,1061
2025958,1045
2025959,1069
2025960,1082
2025961,1060
2025962,1040
2025963,1033
2025964,1015
2025965,1011
2025966,1078
2025967,1010
2025968,1071
2025969,1089
2025970,1035
2025971,1070
2025972,1070
2025973,1021
2025974,1039
2025975,1049
2025976,1037
2025977,1007
2025978,1068
2025979,1074
2025980,1004
2025981,1037
2025982,1016
2025983,1057
2025984,1077
2025985,1066
2025986,1005
2025987,1088
2025988,1071
2025989,1003
2025990,1049
2025991,1066
2025992,1010
2025993,1010
2025994,1081
2025995,1009
2025996,1073
2025997,1060
2025998,1005
2025999,1090
2026000,1069
2026001,1054
2026002,1051
2026003,1012
2026004,1014
2026005,1008
2026006,1060
2026007,1016
2026008,1063
2026009,1063
2026010,1073
2026011,1047
2026012,1033
2026013,1045
2026014,1006
2026015,1024
2026016,1065
2026017,1037
2026018,1011
2026019,1061
2026020,1012
2026021,1029
2026022,1040
2026023,1009
2026024,1049
2026025,1042
2026026,1016
2026027,1010
2026028,1024
2026029,1014
2026030,1051
2026031,1047
2026032,1020
2026033,1051
2026034,1022
2026035,1014
2026036,1012
2026037,1001
2026038,1052
2026039,1009
2026040,1002
2026041,1078
2026042,1090
2026043,1072
2026044,1043
2026045,1086
2026046,1068
2026047,1066
2026048,1066
2026049,1031
2026050,1019
2026051,1062
2026052,1048
2026053,1062
2026054,1047
2026055,1085
2026056,1088
2026057,1040
2026058,1056
2026059,1055
2026060,1027
2026061,1014
2026062,1082
2026063,1090
2026064,1026
2026065,1073
2026066,1053
2026067,1069
2026068,1063
2026069,1067
2026070,1079
2026071,1090
2026072,1037
2026073,1045
2026074,1078
2026075,1079
2026076,1065
2026077,1037
2026078,1056
2026079,1034
2026080,1058
2026081,1036
2026082,1005
2026083,1017
2026084,1015
2026085,1018
2026086,1014
2026087,1062
2026088,1071
2026089,1028
2026090,1075
2026091,1014
2026092,1055
2026093,1074
2026094,1035
2026095,1059
2026096,1029
2026097,1024
2026098,1075
2026099,1040
2026100,1042
2026101,1004
2026102,1086
2026103,1053
2026104,1049
2026105,1067
2026106,1012
2026107,1036
2026108,1014
2026109,1038
2026110,1074
2026111,1088
2026112,1090
2026113,1042
2026114,1078
2026115,1024
2026116,1085
2026117,1014
2026118,1060
2026119,1017
2026120,1042
2026121,1026
2026122,1059
2026123,1048
2026124,1036
2026125,1086
2026126,1047
2026127,1028
2026128,1009
2026129,1030
2026130,1008
2026131,1015
2026132,1016
2026133,1037
2026134,1012
2026135,1060
2026136,1071
2026137,1032
2026138,1054
2026139,1063
2026140,1015
2026141,1061
2026142,1031
2026143,1030
2026144,1005
2026145,1037
2026146,1069
2026147,1047
2026148,1072
2026149,1054
2026150,1085
2026151,1078
2026152,1034
2026153,1067
2026154,1069
2026155,1005
2026156,1079
2026157,1007
2026158,1066
2026159,1016
2026160,1040
2026161,1032
2026162,1031
2026163,1071
2026164,1014
2026165,1011
2026166,1082
2026167,1080
2026168,1032
2026169,1049
2026170,1051
2026171,1056
2026172,1057
2026173,1028
2026174,1076
2026175,1048
2026176,1034
2026177,1075
2026178,1056
2026179,1033
2026180,1015
2026181,1035
2026182,1008
2026183,1004
2026184,1067
2026185,1026
2026186,1014
2026187,1087
2026188,1016
2026189,1082
2026190,1053
2026191,1084
2026192,1078
2026193,1075
2026194,1047
2026195,1042
2026196,1024
2026197,1007
2026198,1030
2026199,1036
2026200,1006
2026201,1059
2026202,1078
2026203,1038
2026204,1077
2026205,1003
2026206,1008
2026207,1086
2026208,1006
2026209,1006
2026210,1003
2026211,1033
2026212,1062
2026213,1026
2026214,1054
2026215,1015
2026216,1005
2026217,1033
2026218,1089
2026219,1083
2026220,1024
2026221,1014
2026222,1070
2026223,1012
2026224,1028
2026225,1061
2026226,1071
2026227,1027
2026228,1039
2026229,1038
2026230,1037
2026231,1060
2026232,1004
2026233,1077
2026234,1061
2026235,1023
2026236,1033
2026237,1001
2026238,1018
2026239,1063
2026240,1062
2026241,1051
2026242,1034
2026243,1032
2026244,1047
2026245,1072
2026246,1072
2026247,1033
2026248,1023
2026249,1077
2026250,1056
2026251,1022
2026252,1029
2026253,1090
2026254,1058
2026255,1012
2026256,1061
2026257,1072
2026258,1025
2026259,1028
2026260,1046
2026261,1052
2026262,1055
2026263,1060
2026264,1077
2026265,1090
2026266,1011
2026267,1083
2026268,1078
2026269,1072
2026270,1003
2026271,1032
2026272,1065
2026273,1078
2026274,1065
2026275,1090
2026276,1019
2026277,1043
2026278,1062
2026279,1082
2026280,1055
2026281,1067
2026282,1015
2026283,1062
2026284,1066
2026285,1008
2026286,1069
2026287,1009
2026288,1015
2026289,1081
2026290,1014
2026291,1056
2026292,1041
2026293,1047
2026294,1056
2026295,1033
2026296,1008
2026297,1086
2026298,1004
2026299,1078
2026300,1001
2026301,1005
2026302,1057
2026303,1090
2026304,1089
2026305,1004
2026306,1080
2026307,1017
2026308,1002
2026309,1028
2026310,1060
2026311,1001
2026312,1069
2026313,1075
2026314,1047
2026315,1053
2026316,1014
2026317,1067
2026318,1042
2026319,1047
2026320,1060
2026321,1023
2026322,1014
2026323,1072
2026324,1066
2026325,1033
2026326,1051
2026327,1071
2026328,1067
2026329,1073
2026330,1036
2026331,1002
2026332,1014
2026333,1047
2026334,1026
2026335,1088
2026336,1014
2026337,1014
2026338,1085
2026339,1027
2026340,1063
2026341,1009
2026342,1077
2026343,1033
2026344,1024
2026345,1009
2026346,1004
2026347,1004
2026348,1012
2026349,1026
2026350,1090
2026351,1067
2026352,1052
2026353,1075
2026354,1007
2026355,1052
2026356,1028
2026357,1087
2026358,1065
2026359,1056
2026360,1051
2026361,1015
2026362,1066
2026363,1007
2026364,1032
2026365,1039
2026366,1028
2026367,1040
2026368,1024
2026369,1015
2026370,1045
2026371,1051
2026372,1071
2026373,1060
2026374,1014
2026375,1080
2026376,1020
2026377,1024
2026378,1031
2026379,1057
2026380,1033
2026381,1013
2026382,1090
2026383,1042
2026384,1012
2026385,1081
2026386,1043
2026387,1039
2026388,1045
2026389,1014
2026390,1069
2026391,1090
2026392,1063
2026393,1051
2026394,1031
2026395,1028
2026396,1060
2026397,1047
2026398,1014
2026399,1049
2026400,1022
2026401,1066
2026402,1069
2026403,1072
2026404,1012
2026405,1078
2026406,1087
2026407,1005
2026408,1027
2026409,1062
2026410,1023
2026411,1044
2026412,1005
2026413,1029
2026414,1007
2026415,1010
2026416,1028
2026417,1005
2026418,1014
2026419,1007
2026420,1035
2026421,1075
2026422,1082
2026423,1067
2026424,1030
2026425,1072
2026426,1066
2026427,1019
2026428,1067
2026429,1045
2026430,1072
2026431,1012
2026432,1007
2026433,1016
2026434,1068
2026435,1089
2026436,1035
2026437,1058
2026438,1030
2026439,1013
2026440,1030
2026441,1044
2026442,1081
2026443,1015
2026444,1073
2026445,1074
2026446,1057
2026447,1072
2026448,1042
2026449,1043
2026450,1079
2026451,1070
2026452,1008
2026453,1088
2026454,1067
2026455,1089
2026456,1088
2026457,1033
2026458,1048
2026459,1061
2026460,1083
2026461,1090
2026462,1088
2026463,1056
2026464,1071
2026465,1041
2026466,1034
2026467,1043
2026468,1068
2026469,1005
2026470,1033
2026471,1008
2026472,1064
2026473,1072
2026474,1072
2026475,1027
2026476,1060
2026477,1051
2026478,1057
2026479,1002
2026480,1037
2026481,1047
2026482,1068
2026483,1028
2026484,1085
2026485,1032
2026486,1014
2026487,1056
2026488,1066
2026489,1060
2026490,1014
2026491,1082
2026492,1014
2026493,1021
2026494,1033
2026495,1062
2026496,1057
2026497,1031
2026498,1003
2026499,1040
2026500,1020
2026501,1024
2026502,1056
2026503,1044
2026504,1033
2026505,1005
2026506,1064
2026507,1024
2026508,1033
2026509,1033
2026510,1085
2026511,1012
2026512,1032
2026513,1035
2026514,1081
2026515,1056
2026516,1068
2026517,1049
2026518,1075
2026519,1055
2026520,1012
2026521,1078
2026522,1029
2026523,1077
2026524,1072
2026525,1089
2026526,1054
2026527,1061
2026528,1045
2026529,1015
2026530,1028
2026531,1075
2026532,1075
2026533,1004
