school_id,educator_id,school_year,fte,subject_area
1035,3001437,2025,1.0,counseling
1020,3001438,2025,1.0,sped
1003,3001439,2025,1.0,admin
1061,3001440,2025,1.0,admin
1020,3001441,2025,1.0,counseling
1044,3001442,2025,1.0,ela
1030,3001443,2025,1.0,ela
1073,3001444,2025,1.0,counseling
1083,3001445,2025,1.0,science
1019,3001446,2025,1.0,ela
1079,3001447,2025,1.0,math
1047,3001448,2025,1.0,sped
1007,3001449,2025,1.0,ela
1061,3001450,2025,1.0,ela
1058,3001451,2025,1.0,social_studies
1077,3001452,2025,1.0,science
1044,3001453,2025,1.0,science
1022,3001454,2025,1.0,math
1072,3001455,2025,0.44,admin
1001,3001455,2025,0.56,sped
1009,3001456,2025,1.0,social_studies
1034,3001457,2025,1.0,ela
1070,3001458,2025,1.0,ela
1060,3001459,2025,1.0,social_studies
1039,3001460,2025,1.0,admin
1084,3001461,2025,1.0,admin
1064,3001462,2025,1.0,counseling
1074,3001463,2025,1.0,social_studies
1043,3001464,2025,1.0,social_studies
1013,3001465,2025,1.0,social_studies
1046,3001466,2025,1.0,social_studies
1060,3001467,2025,0.97,admin
1007,3001467,2025,0.030000000000000027,social_studies
1050,3001468,2025,1.0,admin
1058,3001469,2025,1.0,social_studies
1066,3001470,2025,1.0,counseling
1004,3001471,2025,1.0,ela
1084,3001472,2025,1.0,ela
1030,3001473,2025,1.0,counseling
1021,3001474,2025,1.0,social_studies
1042,3001475,2025,1.0,math
1043,3001476,2025,1.0,science
1040,3001477,2025,1.0,counseling
1055,3001478,2025,1.0,social_studies
1089,3001479,2025,1.0,admin
1072,3001480,2025,1.0,sped
1032,3001481,2025,1.0,science
1014,3001482,2025,1.0,admin
1028,3001483,2025,1.0,ela
1036,3001484,2025,1.0,ela
1008,3001485,2025,1.0,sped
1046,3001486,2025,1.0,sped
1005,3001487,2025,1.0,sped
1009,3001488,2025,0.93,sped
1072,3001488,2025,0.06999999999999995,science
1059,3001489,2025,1.0,ela
1083,3001490,2025,1.0,admin
1035,3001491,2025,1.0,science
1038,3001492,2025,0.51,ela
1061,3001492,2025,0.49,sped
1005,3001493,2025,1.0,counseling
1050,3001494,2025,1.0,science
1069,3001495,2025,1.0,admin
1047,3001496,2025,1.0,ela
1039,3001497,2025,0.82,ela
1059,3001497,2025,0.18000000000000005,admin
1075,3001498,2025,1.0,sped
1050,3001499,2025,1.0,admin
1062,3001500,2025,1.0,science
1033,3001501,2025,1.0,counseling
1076,3001502,2025,1.0,math
1028,3001503,2025,1.0,admin
1015,3001504,2025,0.49,math
1024,3001504,2025,0.51,social_studies
1046,3001505,2025,1.0,counseling
1063,3001506,2025,1.0,math
1004,3001507,2025,0.86,sped
1083,3001507,2025,0.14,admin
1043,3001508,2025,1.0,social_studies
1056,3001509,2025,1.0,ela
1021,3001510,2025,0.6,social_studies
1067,3001510,2025,0.4,social_studies
1081,3001511,2025,1.0,admin
1050,3001512,2025,1.0,science
1056,3001513,2025,0.4,admin
1039,3001513,2025,0.6,ela
1059,3001514,2025,1.0,ela
1081,3001515,2025,1.0,math
1080,3001516,2025,1.0,math
1034,3001517,2025,1.0,math
1068,3001518,2025,1.0,sped
1013,3001519,2025,1.0,math
1079,3001520,2025,1.0,social_studies
1035,3001521,2025,1.0,math
1061,3001522,2025,1.0,sped
1001,3001523,2025,0.82,sped
1036,3001523,2025,0.18000000000000005,sped
1043,3001524,2025,1.0,social_studies
1043,3001525,2025,1.0,ela
1014,3001526,2025,1.0,counseling
1069,3001527,2025,1.0,admin
1053,3001528,2025,1.0,sped
1074,3001529,2025,1.0,science
1053,3001530,2025,1.0,math
1016,3001531,2025,1.0,ela
1042,3001532,2025,1.0,ela
1040,3001533,2025,1.0,math
1078,3001534,2025,1.0,counseling
1032,3001535,2025,1.0,ela
1068,3001536,2025,1.0,science
1077,3001537,2025,1.0,science
1019,3001538,2025,1.0,social_studies
1028,3001539,2025,1.0,sped
1004,3001540,2025,1.0,admin
1048,3001541,2025,0.81,social_studies
1069,3001541,2025,0.18999999999999995,counseling
1069,3001542,2025,0.72,sped
1064,3001542,2025,0.28,science
1051,3001543,2025,1.0,counseling
1016,3001544,2025,1.0,social_studies
1015,3001545,2025,1.0,science
1034,3001546,2025,1.0,science
1031,3001547,2025,1.0,ela
1007,3001548,2025,1.0,social_studies
1007,3001549,2025,1.0,counseling
1065,3001550,2025,1.0,science
1021,3001551,2025,1.0,social_studies
1026,3001552,2025,1.0,counseling
1041,3001553,2025,0.97,math
1082,3001553,2025,0.030000000000000027,counseling
1003,3001554,2025,1.0,social_studies
1001,3001555,2025,1.0,admin
1076,3001556,2025,1.0,sped
1064,3001557,2025,1.0,sped
1035,3001558,2025,1.0,ela
1010,3001559,2025,1.0,counseling
1046,3001560,2025,1.0,sped
1061,3001561,2025,1.0,counseling
1077,3001562,2025,1.0,social_studies
1001,3001563,2025,1.0,math
1069,3001564,2025,1.0,social_studies
1073,3001565,2025,1.0,ela
1071,3001566,2025,1.0,admin
1049,3001567,2025,1.0,ela
1083,3001568,2025,1.0,ela
1041,3001569,2025,1.0,ela
1043,3001570,2025,1.0,ela
1057,3001571,2025,1.0,social_studies
1016,3001572,2025,1.0,sped
1012,3001573,2025,1.0,ela
1032,3001574,2025,1.0,ela
1038,3001575,2025,1.0,social_studies
1007,3001576,2025,1.0,ela
1004,3001577,2025,1.0,math
1070,3001578,2025,1.0,ela
1062,3001579,2025,1.0,sped
1030,3001580,2025,1.0,sped
1070,3001581,2025,1.0,ela
1063,3001582,2025,1.0,admin
1029,3001583,2025,1.0,science
1076,3001584,2025,1.0,ela
1001,3001585,2025,1.0,science
1013,3001586,2025,1.0,admin
1084,3001587,2025,1.0,social_studies
1024,3001588,2025,1.0,ela
1026,3001589,2025,1.0,social_studies
1038,3001590,2025,1.0,science
1079,3001591,2025,1.0,ela
1006,3001592,2025,0.77,admin
1036,3001592,2025,0.22999999999999998,sped
1071,3001593,2025,1.0,admin
1036,3001594,2025,1.0,ela
1004,3001595,2025,1.0,science
1054,3001596,2025,1.0,admin
1028,3001597,2025,1.0,admin
1031,3001598,2025,1.0,math
1031,3001599,2025,1.0,admin
1082,3001600,2025,1.0,science
1070,3001601,2025,1.0,social_studies
1079,3001602,2025,1.0,ela
1061,3001603,2025,1.0,social_studies
1071,3001604,2025,0.63,science
1081,3001604,2025,0.37,math
1015,3001605,2025,1.0,admin
1036,3001606,2025,1.0,counseling
1042,3001607,2025,1.0,sped
1063,3001608,2025,1.0,social_studies
1051,3001609,2025,1.0,admin
1018,3001610,2025,1.0,sped
1034,3001611,2025,1.0,science
1003,3001612,2025,1.0,social_studies
1074,3001613,2025,1.0,ela
1036,3001614,2025,1.0,math
1063,3001615,2025,1.0,ela
1045,3001616,2025,1.0,math
1083,3001617,2025,1.0,admin
1088,3001618,2025,1.0,sped
1016,3001619,2025,1.0,science
1011,3001619,2025,0.0,sped
1050,3001620,2025,1.0,science
1025,3001621,2025,1.0,sped
1001,3001622,2025,1.0,admin
1030,3001623,2025,1.0,math
1016,3001624,2025,1.0,ela
1067,3001625,2025,1.0,science
1043,3001626,2025,1.0,social_studies
1033,3001627,2025,1.0,math
1068,3001628,2025,1.0,admin
1030,3001629,2025,1.0,sped
1082,3001630,2025,1.0,ela
1082,3001631,2025,1.0,ela
1014,3001632,2025,1.0,admin
1077,3001633,2025,1.0,science
1064,3001634,2025,1.0,science
1005,3001635,2025,1.0,counseling
1065,3001636,2025,1.0,ela
1081,3001637,2025,1.0,science
1029,3001638,2025,0.98,science
1041,3001638,2025,0.020000000000000018,math
1079,3001639,2025,0.33,admin
1004,3001639,2025,0.6699999999999999,science
1084,3001640,2025,0.78,sped
1021,3001640,2025,0.21999999999999997,ela
1011,3001641,2025,0.41,ela
1017,3001641,2025,0.5900000000000001,math
1043,3001642,2025,1.0,science
1071,3001643,2025,1.0,ela
1064,3001644,2025,1.0,math
1063,3001645,2025,1.0,ela
1036,3001646,2025,1.0,science
1065,3001647,2025,1.0,math
1010,3001648,2025,1.0,counseling
1080,3001649,2025,1.0,social_studies
1034,3001650,2025,1.0,social_studies
1045,3001651,2025,1.0,math
1060,3001652,2025,1.0,math
1033,3001653,2025,1.0,science
1045,3001654,2025,1.0,science
1090,3001655,2025,1.0,ela
1009,3001656,2025,1.0,counseling
1021,3001657,2025,1.0,science
1043,3001658,2025,1.0,social_studies
1002,3001659,2025,1.0,admin
1002,3001660,2025,1.0,social_studies
1060,3001661,2025,1.0,counseling
1089,3001662,2025,1.0,social_studies
1011,3001663,2025,1.0,science
1002,3001664,2025,1.0,math
1041,3001665,2025,1.0,counseling
1059,3001666,2025,1.0,ela
1033,3001667,2025,1.0,counseling
1069,3001668,2025,1.0,science
1004,3001669,2025,0.6,ela
1085,3001669,2025,0.4,ela
1009,3001670,2025,1.0,social_studies
1059,3001671,2025,1.0,math
1082,3001672,2025,1.0,science
1025,3001673,2025,1.0,social_studies
1028,3001674,2025,1.0,counseling
1054,3001675,2025,1.0,sped
1011,3001676,2025,1.0,social_studies
1059,3001677,2025,1.0,admin
1023,3001678,2025,1.0,science
1037,3001679,2025,0.49,ela
1073,3001679,2025,0.51,science
1004,3001680,2025,1.0,counseling
1053,3001681,2025,1.0,sped
1053,3001682,2025,1.0,ela
1072,3001683,2025,1.0,ela
1075,3001684,2025,1.0,social_studies
1076,3001685,2025,1.0,admin
1055,3001686,2025,1.0,math
1041,3001687,2025,1.0,math
1088,3001688,2025,1.0,admin
1027,3001689,2025,1.0,sped
1029,3001690,2025,1.0,social_studies
1068,3001691,2025,1.0,counseling
1058,3001692,2025,1.0,admin
1031,3001693,2025,1.0,social_studies
1073,3001694,2025,1.0,math
1044,3001695,2025,0.39,ela
1006,3001695,2025,0.61,admin
1030,3001696,2025,0.69,admin
1018,3001696,2025,0.31000000000000005,ela
1040,3001697,2025,1.0,social_studies
1064,3001698,2025,0.6,counseling
1086,3001698,2025,0.4,social_studies
1004,3001699,2025,1.0,admin
1054,3001700,2025,1.0,counseling
1085,3001701,2025,1.0,science
1066,3001702,2025,1.0,science
1037,3001703,2025,1.0,math
1071,3001704,2025,1.0,math
1041,3001705,2025,1.0,admin
1089,3001706,2025,1.0,math
1005,3001707,2025,1.0,counseling
1028,3001708,2025,1.0,counseling
1067,3001709,2025,0.93,admin
1053,3001709,2025,0.06999999999999995,social_studies
1090,3001710,2025,1.0,admin
1071,3001711,2025,1.0,math
1084,3001712,2025,1.0,admin
1056,3001713,2025,1.0,admin
1026,3001714,2025,1.0,counseling
1086,3001715,2025,1.0,sped
1068,3001716,2025,1.0,social_studies
1029,3001717,2025,0.88,ela
1011,3001717,2025,0.12,math
1020,3001718,2025,1.0,math
1018,3001719,2025,1.0,sped
1072,3001720,2025,0.77,admin
1053,3001720,2025,0.22999999999999998,math
1044,3001721,2025,1.0,ela
1066,3001722,2025,1.0,social_studies
1051,3001723,2025,1.0,sped
1027,3001724,2025,1.0,ela
1005,3001725,2025,1.0,ela
1021,3001726,2025,1.0,counseling
1059,3001727,2025,1.0,admin
1039,3001728,2025,1.0,science
1082,3001729,2025,1.0,sped
1044,3001730,2025,1.0,counseling
1023,3001731,2025,1.0,sped
1087,3001732,2025,1.0,ela
1003,3001733,2025,1.0,ela
1064,3001734,2025,1.0,counseling
1053,3001735,2025,1.0,counseling
1024,3001736,2025,1.0,social_studies
1020,3001737,2025,1.0,social_studies
1045,3001738,2025,1.0,sped
1002,3001739,2025,1.0,social_studies
1008,3001740,2025,1.0,social_studies
1014,3001741,2025,1.0,admin
1046,3001742,2025,1.0,admin
1063,3001743,2025,1.0,admin
1049,3001744,2025,1.0,science
1040,3001745,2025,1.0,sped
1001,3001746,2025,1.0,sped
1059,3001747,2025,1.0,ela
1076,3001748,2025,1.0,sped
1070,3001749,2025,1.0,counseling
1089,3001750,2025,1.0,ela
1024,3001751,2025,1.0,social_studies
1044,3001752,2025,1.0,counseling
1038,3001753,2025,1.0,admin
1059,3001754,2025,1.0,math
1074,3001755,2025,1.0,social_studies
1041,3001756,2025,1.0,admin
1033,3001757,2025,1.0,sped
1085,3001758,2025,1.0,sped
1022,3001759,2025,1.0,math
1019,3001760,2025,1.0,counseling
1073,3001761,2025,1.0,social_studies
1027,3001762,2025,1.0,math
1004,3001763,2025,1.0,counseling
1084,3001764,2025,1.0,counseling
1007,3001765,2025,1.0,math
1007,3001766,2025,1.0,math
1020,3001767,2025,1.0,math
1087,3001768,2025,1.0,ela
1073,3001769,2025,1.0,science
1019,3001770,2025,1.0,admin
1054,3001771,2025,1.0,sped
1034,3001772,2025,1.0,counseling
1084,3001773,2025,1.0,math
1070,3001774,2025,1.0,math
1044,3001775,2025,1.0,social_studies
1054,3001776,2025,0.75,math
1090,3001776,2025,0.25,admin
1052,3001777,2025,1.0,sped
1009,3001778,2025,1.0,admin
1007,3001779,2025,1.0,sped
1070,3001780,2025,0.46,social_studies
1024,3001780,2025,0.54,science
1058,3001781,2025,1.0,counseling
1027,3001782,2025,1.0,ela
1020,3001783,2025,1.0,math
1080,3001784,2025,1.0,counseling
1089,3001785,2025,1.0,social_studies
1064,3001786,2025,1.0,sped
1056,3001787,2025,1.0,sped
1079,3001788,2025,1.0,counseling
1007,3001789,2025,1.0,social_studies
1041,3001790,2025,1.0,social_studies
1026,3001791,2025,1.0,counseling
1016,3001792,2025,1.0,counseling
1032,3001793,2025,1.0,sped
1028,3001794,2025,1.0,sped
1041,3001795,2025,1.0,sped
1005,3001796,2025,1.0,science
1064,3001797,2025,1.0,ela
1029,3001798,2025,1.0,science
1032,3001799,2025,1.0,admin
1012,3001800,2025,1.0,counseling
1002,3001801,2025,1.0,sped
1021,3001802,2025,1.0,counseling
1084,3001803,2025,0.44,science
1017,3001803,2025,0.56,admin
1034,3001804,2025,1.0,math
1053,3001805,2025,1.0,math
1086,3001806,2025,1.0,ela
1025,3001807,2025,1.0,ela
1002,3001808,2025,1.0,ela
1011,3001809,2025,1.0,admin
1090,3001810,2025,1.0,math
1035,3001811,2025,1.0,science
1036,3001812,2025,1.0,science
1078,3001813,2025,1.0,counseling
1074,3001814,2025,1.0,science
1066,3001815,2025,1.0,admin
1029,3001816,2025,1.0,social_studies
1009,3001817,2025,1.0,counseling
1023,3001818,2025,1.0,counseling
1047,3001819,2025,1.0,social_studies
1084,3001820,2025,1.0,math
1073,3001821,2025,1.0,social_studies
1024,3001822,2025,1.0,science
1059,3001823,2025,1.0,admin
1008,3001824,2025,1.0,admin
1019,3001825,2025,1.0,sped
1017,3001826,2025,1.0,sped
1062,3001827,2025,1.0,science
1046,3001828,2025,1.0,admin
1060,3001829,2025,1.0,ela
1009,3001830,2025,1.0,sped
1060,3001831,2025,1.0,math
1070,3001832,2025,1.0,math
1041,3001833,2025,0.95,sped
1088,3001833,2025,0.050000000000000044,counseling
1075,3001834,2025,1.0,counseling
1065,3001835,2025,1.0,math
1009,3001836,2025,1.0,social_studies
1089,3001837,2025,1.0,math
1054,3001838,2025,1.0,social_studies
1016,3001839,2025,1.0,sped
1063,3001840,2025,1.0,social_studies
1050,3001841,2025,1.0,counseling
1090,3001842,2025,1.0,counseling
1031,3001843,2025,1.0,ela
1017,3001844,2025,1.0,social_studies
1013,3001845,2025,1.0,math
1056,3001846,2025,1.0,math
1066,3001847,2025,1.0,social_studies
1089,3001848,2025,1.0,ela
1037,3001849,2025,1.0,science
1020,3001850,2025,1.0,counseling
1089,3001851,2025,0.6,admin
1005,3001851,2025,0.4,admin
1057,3001852,2025,1.0,math
1043,3001853,2025,1.0,ela
1027,3001854,2025,0.94,science
1079,3001854,2025,0.06000000000000005,admin
1074,3001855,2025,1.0,math
1047,3001856,2025,1.0,ela
1068,3001857,2025,1.0,ela
1071,3001858,2025,1.0,science
1024,3001859,2025,1.0,admin
1017,3001860,2025,1.0,admin
1047,3001861,2025,1.0,sped
1013,3001862,2025,1.0,science
1041,3001863,2025,1.0,counseling
1018,3001864,2025,1.0,sped
1014,3001865,2025,1.0,social_studies
1064,3001866,2025,1.0,math
1064,3001867,2025,1.0,social_studies
1030,3001868,2025,1.0,ela
1009,3001869,2025,1.0,social_studies
1031,3001870,2025,1.0,sped
1028,3001871,2025,1.0,counseling
1078,3001872,2025,1.0,math
1036,3001873,2025,0.69,math
1046,3001873,2025,0.31000000000000005,social_studies
1034,3001874,2025,1.0,science
1050,3001875,2025,1.0,science
1051,3001876,2025,1.0,admin
1037,3001877,2025,1.0,counseling
1022,3001878,2025,0.64,sped
1034,3001878,2025,0.36,counseling
1009,3001879,2025,1.0,admin
1047,3001880,2025,1.0,sped
1069,3001881,2025,1.0,math
1073,3001882,2025,1.0,admin
1003,3001883,2025,1.0,sped
1073,3001884,2025,1.0,sped
1080,3001885,2025,1.0,sped
1060,3001886,2025,1.0,admin
1052,3001887,2025,1.0,counseling
1076,3001888,2025,1.0,math
1060,3001889,2025,1.0,sped
1052,3001890,2025,0.73,sped
1075,3001890,2025,0.27,social_studies
1016,3001891,2025,1.0,math
1055,3001892,2025,1.0,ela
1061,3001893,2025,1.0,social_studies
1055,3001894,2025,1.0,science
1085,3001895,2025,1.0,admin
1045,3001896,2025,0.65,admin
1008,3001896,2025,0.35,admin
1087,3001897,2025,1.0,ela
1021,3001898,2025,1.0,math
1025,3001899,2025,1.0,admin
1064,3001900,2025,1.0,social_studies
1071,3001901,2025,1.0,ela
1084,3001902,2025,1.0,sped
1082,3001903,2025,1.0,math
1023,3001904,2025,1.0,sped
1007,3001905,2025,1.0,science
1012,3001906,2025,1.0,math
1042,3001907,2025,1.0,sped
1046,3001908,2025,1.0,science
1025,3001909,2025,1.0,admin
1080,3001910,2025,1.0,sped
1078,3001911,2025,1.0,counseling
1076,3001912,2025,1.0,admin
1041,3001913,2025,0.51,science
1014,3001913,2025,0.49,counseling
1031,3001914,2025,1.0,science
1024,3001915,2025,1.0,math
1041,3001916,2025,1.0,sped
1048,3001917,2025,1.0,counseling
1036,3001918,2025,1.0,admin
1048,3001919,2025,0.85,math
1041,3001919,2025,0.15000000000000002,math
1066,3001920,2025,1.0,ela
1044,3001921,2025,1.0,counseling
1025,3001922,2025,1.0,sped
1087,3001923,2025,1.0,admin
1077,3001924,2025,0.46,social_studies
1081,3001924,2025,0.54,science
1089,3001925,2025,1.0,social_studies
1017,3001926,2025,1.0,math
1085,3001927,2025,1.0,sped
1012,3001928,2025,1.0,admin
1042,3001929,2025,0.57,sped
1021,3001929,2025,0.43000000000000005,science
1040,3001930,2025,1.0,counseling
1072,3001931,2025,1.0,sped
1026,3001932,2025,1.0,sped
1077,3001933,2025,1.0,science
1007,3001934,2025,1.0,social_studies
1048,3001935,2025,1.0,math
1014,3001936,2025,1.0,sped
1074,3001937,2025,1.0,science
1089,3001938,2025,1.0,counseling
1090,3001939,2025,1.0,counseling
1084,3001940,2025,1.0,science
1079,3001941,2025,1.0,sped
1071,3001942,2025,1.0,ela
1027,3001943,2025,1.0,counseling
1045,3001944,2025,1.0,sped
1061,3001945,2025,1.0,social_studies
1041,3001946,2025,0.78,sped
1019,3001946,2025,0.21999999999999997,admin
1044,3001947,2025,1.0,social_studies
1018,3001948,2025,1.0,ela
1079,3001949,2025,1.0,math
1085,3001950,2025,1.0,social_studies
1032,3001951,2025,1.0,admin
1070,3001952,2025,1.0,science
1059,3001953,2025,1.0,sped
1080,3001954,2025,0.99,ela
1020,3001954,2025,0.010000000000000009,ela
1002,3001955,2025,0.94,social_studies
1014,3001955,2025,0.06000000000000005,math
1049,3001956,2025,1.0,ela
1074,3001957,2025,1.0,math
1080,3001958,2025,1.0,math
1059,3001959,2025,1.0,admin
1015,3001960,2025,1.0,admin
1051,3001961,2025,1.0,admin
1051,3001962,2025,1.0,social_studies
1072,3001963,2025,0.4,sped
1064,3001963,2025,0.6,ela
1067,3001964,2025,1.0,science
1060,3001965,2025,1.0,math
1068,3001966,2025,1.0,social_studies
1080,3001967,2025,1.0,math
1087,3001968,2025,1.0,science
1066,3001969,2025,1.0,admin
1088,3001970,2025,1.0,sped
1031,3001971,2025,0.62,admin
1066,3001971,2025,0.38,ela
1038,3001972,2025,0.81,sped
1026,3001972,2025,0.18999999999999995,admin
1076,3001973,2025,1.0,admin
1043,3001974,2025,1.0,math
1012,3001975,2025,1.0,counseling
1060,3001976,2025,1.0,sped
1003,3001977,2025,1.0,counseling
1029,3001978,2025,1.0,admin
1043,3001979,2025,1.0,math
1026,3001980,2025,1.0,counseling
1042,3001981,2025,1.0,social_studies
1042,3001982,2025,1.0,admin
1057,3001983,2025,1.0,admin
1070,3001984,2025,1.0,counseling
1068,3001985,2025,1.0,science
1055,3001986,2025,1.0,science
1089,3001987,2025,0.44,science
1003,3001987,2025,0.56,sped
1062,3001988,2025,1.0,admin
1007,3001989,2025,1.0,admin
1012,3001990,2025,1.0,admin
1017,3001991,2025,1.0,admin
1056,3001992,2025,1.0,counseling
1067,3001993,2025,1.0,math
1050,3001994,2025,0.33,admin
1038,3001994,2025,0.6699999999999999,sped
1016,3001995,2025,0.85,admin
1039,3001995,2025,0.15000000000000002,counseling
1008,3001996,2025,1.0,math
1039,3001997,2025,1.0,counseling
1024,3001998,2025,1.0,science
1057,3001999,2025,1.0,admin
1038,3002000,2025,1.0,ela
1087,3002001,2025,1.0,math
1017,3002002,2025,1.0,admin
1072,3002003,2025,1.0,counseling
1085,3002004,2025,1.0,sped
1038,3002005,2025,1.0,social_studies
1045,3002006,2025,1.0,social_studies
1046,3002007,2025,1.0,counseling
1065,3002008,2025,1.0,admin
1059,3002009,2025,1.0,ela
1043,3002010,2025,1.0,science
1039,3002011,2025,1.0,counseling
1056,3002012,2025,1.0,counseling
1032,3002013,2025,1.0,social_studies
1004,3002014,2025,1.0,science
1018,3002015,2025,1.0,counseling
1008,3002016,2025,1.0,science
1031,3002017,2025,0.72,science
1024,3002017,2025,0.28,admin
1039,3002018,2025,1.0,social_studies
1069,3002019,2025,1.0,counseling
1048,3002020,2025,1.0,admin
1026,3002021,2025,1.0,ela
1066,3002022,2025,1.0,social_studies
1019,3002023,2025,1.0,sped
1081,3002024,2025,1.0,social_studies
1059,3002025,2025,1.0,science
1033,3002026,2025,1.0,ela
1069,3002027,2025,1.0,math
1061,3002028,2025,1.0,sped
1052,3002029,2025,1.0,admin
1089,3002030,2025,1.0,sped
1038,3002031,2025,1.0,admin
1015,3002032,2025,1.0,sped
1055,3002033,2025,1.0,math
1044,3002034,2025,1.0,ela
1054,3002035,2025,1.0,sped
1042,3002036,2025,1.0,math
1075,3002037,2025,1.0,admin
1065,3002038,2025,1.0,math
1019,3002039,2025,1.0,sped
1070,3002040,2025,0.9,math
1025,3002040,2025,0.09999999999999998,admin
1047,3002041,2025,1.0,social_studies
1081,3002042,2025,1.0,sped
1074,3002043,2025,1.0,counseling
1021,3002044,2025,1.0,sped
1081,3002045,2025,1.0,math
1090,3002046,2025,1.0,counseling
1067,3002047,2025,0.44,social_studies
1019,3002047,2025,0.56,admin
1009,3002048,2025,1.0,math
1076,3002049,2025,1.0,sped
1023,3002050,2025,1.0,science
1039,3002051,2025,1.0,sped
1036,3002052,2025,1.0,social_studies
1057,3002053,2025,1.0,counseling
1078,3002054,2025,1.0,ela
1081,3002055,2025,0.83,science
1062,3002055,2025,0.17000000000000004,counseling
1014,3002056,2025,1.0,science
1029,3002057,2025,1.0,sped
1023,3002058,2025,1.0,admin
1026,3002059,2025,1.0,admin
1006,3002060,2025,1.0,admin
1022,3002061,2025,1.0,admin
1006,3002062,2025,0.45,social_studies
1046,3002062,2025,0.55,admin
1003,3002063,2025,1.0,social_studies
1004,3002064,2025,1.0,sped
1054,3002065,2025,1.0,science
1035,3002066,2025,0.65,math
1026,3002066,2025,0.35,social_studies
1037,3002067,2025,1.0,science
1064,3002068,2025,1.0,math
1034,3002069,2025,1.0,admin
1046,3002070,2025,1.0,sped
1011,3002071,2025,0.87,admin
1059,3002071,2025,0.13,sped
1015,3002072,2025,1.0,ela
1046,3002073,2025,1.0,ela
1001,3002074,2025,1.0,science
1087,3002075,2025,1.0,math
1057,3002076,2025,1.0,math
1067,3002077,2025,1.0,social_studies
1058,3002078,2025,1.0,sped
1059,3002079,2025,0.99,ela
1066,3002079,2025,0.010000000000000009,science
1023,3002080,2025,1.0,counseling
1004,3002081,2025,1.0,social_studies
1059,3002082,2025,1.0,math
1032,3002083,2025,1.0,ela
1049,3002084,2025,1.0,science
1039,3002085,2025,1.0,ela
1079,3002086,2025,1.0,ela
1072,3002087,2025,1.0,admin
1005,3002088,2025,1.0,science
1037,3002089,2025,1.0,science
1070,3002090,2025,1.0,admin
1050,3002091,2025,1.0,sped
1065,3002092,2025,1.0,ela
1053,3002093,2025,1.0,social_studies
1046,3002094,2025,1.0,sped
1009,3002095,2025,1.0,social_studies
1043,3002096,2025,1.0,ela
1060,3002097,2025,1.0,counseling
1021,3002098,2025,1.0,admin
1027,3002099,2025,1.0,social_studies
1005,3002100,2025,1.0,ela
1010,3002101,2025,1.0,counseling
1084,3002102,2025,1.0,ela
1013,3002103,2025,0.38,admin
1088,3002103,2025,0.62,science
1010,3002104,2025,1.0,admin
1009,3002105,2025,1.0,science
1013,3002106,2025,1.0,math
1068,3002107,2025,1.0,ela
1007,3002108,2025,1.0,sped
1031,3002109,2025,0.32,ela
1045,3002109,2025,0.6799999999999999,sped
1082,3002110,2025,1.0,sped
1030,3002111,2025,1.0,counseling
1022,3002112,2025,1.0,science
1009,3002113,2025,1.0,counseling
1054,3002114,2025,0.47,admin
1084,3002114,2025,0.53,ela
1084,3002115,2025,1.0,science
1014,3002116,2025,1.0,ela
1031,3002117,2025,1.0,science
1043,3002118,2025,1.0,sped
1030,3002119,2025,1.0,science
1041,3002120,2025,1.0,counseling
1069,3002121,2025,1.0,science
1021,3002122,2025,1.0,admin
1090,3002123,2025,1.0,ela
1041,3002124,2025,1.0,ela
1023,3002125,2025,1.0,admin
1064,3002126,2025,1.0,counseling
1035,3002127,2025,1.0,counseling
1066,3002128,2025,1.0,science
1027,3002129,2025,1.0,social_studies
1063,3002129,2025,0.0,admin
1087,3002130,2025,1.0,math
1046,3002131,2025,1.0,ela
1075,3002132,2025,1.0,admin
1083,3002133,2025,1.0,sped
1014,3002134,2025,1.0,ela
1003,3002135,2025,0.72,social_studies
1067,3002135,2025,0.28,science
1028,3002136,2025,1.0,counseling
1038,3002137,2025,1.0,ela
1048,3002138,2025,1.0,counseling
1087,3002139,2025,1.0,counseling
1065,3002140,2025,1.0,admin
1072,3002141,2025,1.0,science
1001,3002142,2025,1.0,science
1062,3002143,2025,1.0,admin
1002,3002144,2025,1.0,counseling
1023,3002145,2025,1.0,sped
1011,3002146,2025,1.0,sped
1087,3002147,2025,1.0,counseling
1050,3002148,2025,1.0,counseling
1068,3002149,2025,1.0,science
1001,3002150,2025,1.0,ela
1042,3002151,2025,1.0,ela
1010,3002152,2025,1.0,admin
1030,3002153,2025,1.0,admin
1017,3002154,2025,1.0,admin
1079,3002155,2025,1.0,social_studies
1031,3002156,2025,0.3,math
1028,3002156,2025,0.7,counseling
1087,3002157,2025,1.0,science
1052,3002158,2025,1.0,math
1019,3002159,2025,1.0,social_studies
1081,3002160,2025,1.0,sped
1012,3002161,2025,1.0,sped
1085,3002162,2025,1.0,ela
1010,3002163,2025,1.0,science
1051,3002164,2025,1.0,sped
1010,3002165,2025,1.0,admin
1062,3002166,2025,1.0,science
1044,3002167,2025,1.0,ela
1015,3002168,2025,1.0,math
1082,3002169,2025,1.0,sped
1027,3002170,2025,1.0,sped
1080,3002171,2025,1.0,counseling
1040,3002172,2025,1.0,counseling
1070,3002173,2025,1.0,ela
1074,3002174,2025,1.0,social_studies
1060,3002175,2025,1.0,counseling
1054,3002176,2025,1.0,math
1010,3002177,2025,1.0,admin
1022,3002178,2025,1.0,admin
